"codi_sc";"cpro";"cmun";"dist";"secc";"t1_1";"codi_edar"
"0816501001";"08";"165";"01";"001";"2260";NA
"0816601001";"08";"166";"01";"001";"310";NA
"0816601002";"08";"166";"01";"002";"865";NA
"0816701001";"08";"167";"01";"001";"2940";NA
"0816701002";"08";"167";"01";"002";"1425";NA
"0816701003";"08";"167";"01";"003";"1440";"DSRR"
"0816701004";"08";"167";"01";"004";"2265";NA
"0816801001";"08";"168";"01";"001";"540";NA
"0816901001";"08";"169";"01";"001";"1500";"DPDL"
"0816901002";"08";"169";"01";"002";"1220";"DPDL"
"0816901003";"08";"169";"01";"003";"1440";"DPDL"
"0816901004";"08";"169";"01";"004";"1520";"DPDL"
"0816901005";"08";"169";"01";"005";"1975";"DPDL"
"0816902001";"08";"169";"02";"001";"1790";"DPDL"
"0816902002";"08";"169";"02";"002";"2245";"DPDL"
"0816902003";"08";"169";"02";"003";"885";"DPDL"
"0816902004";"08";"169";"02";"004";"1755";"DPDL"
"0816902005";"08";"169";"02";"005";"1450";"DPDL"
"0816902006";"08";"169";"02";"006";"2225";"DPDL"
"0816902007";"08";"169";"02";"007";"1970";"DPDL"
"0816903001";"08";"169";"03";"001";"1735";"DPDL"
"0816903002";"08";"169";"03";"002";"935";"DPDL"
"0816903003";"08";"169";"03";"003";"1395";"DPDL"
"0816903004";"08";"169";"03";"004";"1695";"DPDL"
"0816903005";"08";"169";"03";"005";"2370";"DPDL"
"0816903006";"08";"169";"03";"006";"1070";"DPDL"
"0816903007";"08";"169";"03";"007";"2300";"DPDL"
"0816903008";"08";"169";"03";"008";"1870";"DPDL"
"0816903009";"08";"169";"03";"009";"2670";"DPDL"
"0816903010";"08";"169";"03";"010";"2430";"DPDL"
"0816903011";"08";"169";"03";"011";"1435";"DPDL"
"0816903012";"08";"169";"03";"012";"815";"DPDL"
"0816903013";"08";"169";"03";"013";"745";"DPDL"
"0816904001";"08";"169";"04";"001";"1020";"DPDL"
"0816904002";"08";"169";"04";"002";"2155";"DPDL"
"0816904003";"08";"169";"04";"003";"960";"DPDL"
"0816904004";"08";"169";"04";"004";"805";"DPDL"
"0816904005";"08";"169";"04";"005";"490";"DPDL"
"0816904006";"08";"169";"04";"006";"485";"DPDL"
"0816905001";"08";"169";"05";"001";"1835";"DPDL"
"0816905002";"08";"169";"05";"002";"1355";"DPDL"
"0816905003";"08";"169";"05";"003";"1190";"DPDL"
"0816905004";"08";"169";"05";"004";"1760";"DPDL"
"0816905005";"08";"169";"05";"005";"1615";"DPDL"
"0816905006";"08";"169";"05";"006";"2075";"DPDL"
"0816905007";"08";"169";"05";"007";"2505";"DPDL"
"0816905008";"08";"169";"05";"008";"3035";"DPDL"
"0817001001";"08";"170";"01";"001";"485";NA
"0817101001";"08";"171";"01";"001";"1245";NA
"0817101002";"08";"171";"01";"002";"1365";NA
"0817201001";"08";"172";"01";"001";"2245";NA
"0817201002";"08";"172";"01";"002";"2130";NA
"0817201003";"08";"172";"01";"003";"3205";NA
"0817202001";"08";"172";"02";"001";"2455";NA
"0817202002";"08";"172";"02";"002";"2395";NA
"0817202003";"08";"172";"02";"003";"1675";NA
"0817202004";"08";"172";"02";"004";"1600";NA
"0817203001";"08";"172";"03";"001";"1370";NA
"0817203002";"08";"172";"03";"002";"1565";NA
"0817203003";"08";"172";"03";"003";"1025";NA
"0817203004";"08";"172";"03";"004";"1650";NA
"0817203005";"08";"172";"03";"005";"1535";NA
"0817203006";"08";"172";"03";"006";"1470";NA
"0817203007";"08";"172";"03";"007";"965";NA
"0817203008";"08";"172";"03";"008";"1285";NA
"0817203009";"08";"172";"03";"009";"1200";NA
"0817401001";"08";"174";"01";"001";"530";NA
"0817501001";"08";"175";"01";"001";"2195";NA
"0817501002";"08";"175";"01";"002";"1490";NA
"0817502001";"08";"175";"02";"001";"450";NA
"0817601001";"08";"176";"01";"001";"205";NA
"0817701001";"08";"177";"01";"001";"65";NA
"0817801001";"08";"178";"01";"001";"540";NA
"0817901001";"08";"179";"01";"001";"740";NA
"0818001001";"08";"180";"01";"001";"1965";NA
"0818001002";"08";"180";"01";"002";"1575";NA
"0818001003";"08";"180";"01";"003";"1625";NA
"0818001004";"08";"180";"01";"004";"1845";NA
"0818001005";"08";"180";"01";"005";"2155";NA
"0818001006";"08";"180";"01";"006";"1815";NA
"0818001007";"08";"180";"01";"007";"2255";NA
"0818001008";"08";"180";"01";"008";"2710";NA
"0818001009";"08";"180";"01";"009";"1565";NA
"0818001010";"08";"180";"01";"010";"1290";NA
"0818001011";"08";"180";"01";"011";"2000";NA
"0818001012";"08";"180";"01";"012";"1430";NA
"0818001013";"08";"180";"01";"013";"2185";NA
"0818002001";"08";"180";"02";"001";"2050";NA
"0818002002";"08";"180";"02";"002";"2240";NA
"0818002003";"08";"180";"02";"003";"2550";NA
"0818002004";"08";"180";"02";"004";"1880";NA
"0818002005";"08";"180";"02";"005";"1705";NA
"0818002006";"08";"180";"02";"006";"1525";NA
"0818002007";"08";"180";"02";"007";"920";NA
"0818101001";"08";"181";"01";"001";"1305";NA
"0818101002";"08";"181";"01";"002";"1140";NA
"0818101003";"08";"181";"01";"003";"2640";NA
"0818101004";"08";"181";"01";"004";"2105";NA
"0818101005";"08";"181";"01";"005";"2995";NA
"0818201001";"08";"182";"01";"001";"3745";NA
"0818301001";"08";"183";"01";"001";"1775";NA
"0818301002";"08";"183";"01";"002";"1240";NA
"0818301003";"08";"183";"01";"003";"1640";NA
"0818302001";"08";"183";"02";"001";"1445";NA
"0818401001";"08";"184";"01";"001";"3840";NA
"0818401002";"08";"184";"01";"002";"3180";NA
"0818401003";"08";"184";"01";"003";"1485";NA
"0818402001";"08";"184";"02";"001";"4020";"DRUB"
"0818402003";"08";"184";"02";"003";"4600";"DRUB"
"0818403001";"08";"184";"03";"001";"4720";"DRUB"
"0818403002";"08";"184";"03";"002";"595";NA
"0818403003";"08";"184";"03";"003";"1310";"DRUB"
"0818403004";"08";"184";"03";"004";"1470";"DRUB"
"0818403005";"08";"184";"03";"005";"1780";"DRUB"
"0818403006";"08";"184";"03";"006";"1520";"DRUB"
"0818403007";"08";"184";"03";"007";"2160";"DRUB"
"0818403008";"08";"184";"03";"008";"715";"DRUB"
"0818404001";"08";"184";"04";"001";"1960";"DRUB"
"0818404002";"08";"184";"04";"002";"1335";"DRUB"
"0818404003";"08";"184";"04";"003";"1810";"DRUB"
"0818404004";"08";"184";"04";"004";"1785";"DRUB"
"0818404005";"08";"184";"04";"005";"1465";"DRUB"
"0818404006";"08";"184";"04";"006";"1560";"DRUB"
"0818404007";"08";"184";"04";"007";"1350";"DRUB"
"0818404008";"08";"184";"04";"008";"940";"DRUB"
"0818404009";"08";"184";"04";"009";"1580";"DRUB"
"0818404010";"08";"184";"04";"010";"3490";"DRUB"
"0818404011";"08";"184";"04";"011";"2835";"DRUB"
"0818404012";"08";"184";"04";"012";"1500";"DRUB"
"0818404013";"08";"184";"04";"013";"5145";"DRUB"
"0818404014";"08";"184";"04";"014";"2390";"DRUB"
"0818404015";"08";"184";"04";"015";"1720";"DRUB"
"0818404016";"08";"184";"04";"016";"3315";"DRUB"
"0818404018";"08";"184";"04";"018";"1795";"DRUB"
"0818404019";"08";"184";"04";"019";"1075";"DRUB"
"0818404020";"08";"184";"04";"020";"1330";"DRUB"
"0818404021";"08";"184";"04";"021";"2470";"DRUB"
"0818404022";"08";"184";"04";"022";"1785";"DRUB"
"0818501001";"08";"185";"01";"001";"230";NA
"0818701001";"08";"187";"01";"001";"715";NA
"0818701002";"08";"187";"01";"002";"995";NA
"0818701003";"08";"187";"01";"003";"865";NA
"0818701004";"08";"187";"01";"004";"2790";NA
"0818701005";"08";"187";"01";"005";"1430";NA
"0818701006";"08";"187";"01";"006";"2385";NA
"0818701007";"08";"187";"01";"007";"1950";NA
"0818701008";"08";"187";"01";"008";"2570";NA
"0818701009";"08";"187";"01";"009";"2640";NA
"0818701010";"08";"187";"01";"010";"1250";NA
"0818701011";"08";"187";"01";"011";"1655";NA
"0818701012";"08";"187";"01";"012";"1055";NA
"0818701013";"08";"187";"01";"013";"1185";NA
"0818701014";"08";"187";"01";"014";"1840";NA
"0818701015";"08";"187";"01";"015";"1675";NA
"0818701016";"08";"187";"01";"016";"2155";NA
"0818701017";"08";"187";"01";"017";"2395";NA
"0818701018";"08";"187";"01";"018";"1830";NA
"0818701019";"08";"187";"01";"019";"1925";NA
"0818701020";"08";"187";"01";"020";"1725";NA
"0818701021";"08";"187";"01";"021";"1560";NA
"0818701022";"08";"187";"01";"022";"1455";NA
"0818701023";"08";"187";"01";"023";"2210";NA
"0818701024";"08";"187";"01";"024";"1780";NA
"0818701025";"08";"187";"01";"025";"1640";NA
"0818701026";"08";"187";"01";"026";"905";NA
"0818701027";"08";"187";"01";"027";"1205";NA
"0818701028";"08";"187";"01";"028";"1255";NA
"0818701029";"08";"187";"01";"029";"1165";NA
"0818701030";"08";"187";"01";"030";"1050";NA
"0818701031";"08";"187";"01";"031";"1230";NA
"0818701032";"08";"187";"01";"032";"1380";NA
"0818701033";"08";"187";"01";"033";"1380";NA
"0818701034";"08";"187";"01";"034";"2360";NA
"0818701035";"08";"187";"01";"035";"1025";NA
"0818702001";"08";"187";"02";"001";"1690";NA
"0818702002";"08";"187";"02";"002";"1425";NA
"0818702003";"08";"187";"02";"003";"1355";NA
"0818702004";"08";"187";"02";"004";"1655";NA
"0818702005";"08";"187";"02";"005";"1745";NA
"0818702006";"08";"187";"02";"006";"1800";NA
"0818702007";"08";"187";"02";"007";"1480";NA
"0818702008";"08";"187";"02";"008";"785";NA
"0818702009";"08";"187";"02";"009";"1440";NA
"0818702010";"08";"187";"02";"010";"660";NA
"0818702011";"08";"187";"02";"011";"765";NA
"0818702012";"08";"187";"02";"012";"1810";NA
"0818702013";"08";"187";"02";"013";"1260";NA
"0818702014";"08";"187";"02";"014";"1785";"XXXX"
"0818702015";"08";"187";"02";"015";"1070";NA
"0818702016";"08";"187";"02";"016";"1610";NA
"0818702017";"08";"187";"02";"017";"890";NA
"0818703001";"08";"187";"03";"001";"1675";NA
"0818703002";"08";"187";"03";"002";"1240";NA
"0818703003";"08";"187";"03";"003";"1565";NA
"0818703004";"08";"187";"03";"004";"905";NA
"0818703005";"08";"187";"03";"005";"730";NA
"0818703006";"08";"187";"03";"006";"1325";NA
"0818703007";"08";"187";"03";"007";"830";NA
"0818703008";"08";"187";"03";"008";"825";NA
"0818703009";"08";"187";"03";"009";"895";NA
"0818703010";"08";"187";"03";"010";"985";NA
"0818703011";"08";"187";"03";"011";"1050";NA
"0818703012";"08";"187";"03";"012";"930";NA
"0818703013";"08";"187";"03";"013";"1055";NA
"0818703014";"08";"187";"03";"014";"1185";NA
"0818703015";"08";"187";"03";"015";"1340";NA
"0818703016";"08";"187";"03";"016";"1140";NA
"0818703017";"08";"187";"03";"017";"710";NA
"0818703018";"08";"187";"03";"018";"2070";NA
"0818703019";"08";"187";"03";"019";"780";NA
"0818703020";"08";"187";"03";"020";"1210";NA
"0818703021";"08";"187";"03";"021";"1255";NA
"0818703022";"08";"187";"03";"022";"545";NA
"0818703023";"08";"187";"03";"023";"605";NA
"0818703024";"08";"187";"03";"024";"1235";NA
"0818703025";"08";"187";"03";"025";"1400";NA
"0818703026";"08";"187";"03";"026";"1240";NA
"0818703027";"08";"187";"03";"027";"390";NA
"0818704001";"08";"187";"04";"001";"2460";NA
"0818704002";"08";"187";"04";"002";"1400";NA
"0818704003";"08";"187";"04";"003";"1150";NA
"0818704004";"08";"187";"04";"004";"1425";NA
"0818704005";"08";"187";"04";"005";"1295";NA
"0818704006";"08";"187";"04";"006";"1620";NA
"0818704007";"08";"187";"04";"007";"950";NA
"0818704008";"08";"187";"04";"008";"1580";NA
"0818704009";"08";"187";"04";"009";"955";NA
"0818704010";"08";"187";"04";"010";"1415";NA
"0818704011";"08";"187";"04";"011";"965";NA
"0818704012";"08";"187";"04";"012";"1110";NA
"0818704013";"08";"187";"04";"013";"1335";NA
"0818704014";"08";"187";"04";"014";"1430";NA
"0818704015";"08";"187";"04";"015";"620";NA
"0818704016";"08";"187";"04";"016";"2450";NA
"0818704017";"08";"187";"04";"017";"2625";NA
"0818704018";"08";"187";"04";"018";"1155";NA
"0818704019";"08";"187";"04";"019";"1185";NA
"0818704020";"08";"187";"04";"020";"10795";NA
"0818704021";"08";"187";"04";"021";"1245";NA
"0818704022";"08";"187";"04";"022";"930";NA
"0818705001";"08";"187";"05";"001";"2185";NA
"0818705002";"08";"187";"05";"002";"1835";NA
"0818705003";"08";"187";"05";"003";"1470";NA
"0818705004";"08";"187";"05";"004";"1025";NA
"0818705005";"08";"187";"05";"005";"1345";NA
"0818705006";"08";"187";"05";"006";"980";NA
"0818705007";"08";"187";"05";"007";"1505";NA
"0818705008";"08";"187";"05";"008";"520";NA
"0818705009";"08";"187";"05";"009";"1530";NA
"0818705010";"08";"187";"05";"010";"640";NA
"0818705011";"08";"187";"05";"011";"1270";NA
"0818705012";"08";"187";"05";"012";"1295";NA
"0818705013";"08";"187";"05";"013";"2265";NA
"0818705014";"08";"187";"05";"014";"1425";NA
"0818705015";"08";"187";"05";"015";"1725";NA
"0818706001";"08";"187";"06";"001";"780";NA
"0818706002";"08";"187";"06";"002";"1890";NA
"0818706003";"08";"187";"06";"003";"920";NA
"0818706004";"08";"187";"06";"004";"1465";NA
"0818706005";"08";"187";"06";"005";"1085";NA
"0818706006";"08";"187";"06";"006";"810";NA
"0818706007";"08";"187";"06";"007";"1465";NA
"0818706008";"08";"187";"06";"008";"1385";NA
"0818706009";"08";"187";"06";"009";"2620";NA
"0818706010";"08";"187";"06";"010";"845";NA
"0818706011";"08";"187";"06";"011";"1030";NA
"0818706012";"08";"187";"06";"012";"810";NA
"0818706013";"08";"187";"06";"013";"820";NA
"0818706014";"08";"187";"06";"014";"525";NA
"0818706015";"08";"187";"06";"015";"1400";NA
"0818706016";"08";"187";"06";"016";"1915";NA
"0818706017";"08";"187";"06";"017";"2060";NA
"0818706018";"08";"187";"06";"018";"770";NA
"0818706019";"08";"187";"06";"019";"600";NA
"0818706020";"08";"187";"06";"020";"1315";NA
"0818706021";"08";"187";"06";"021";"1265";NA
"0818706022";"08";"187";"06";"022";"1610";NA
"0818706023";"08";"187";"06";"023";"2125";NA
"0818706024";"08";"187";"06";"024";"900";NA
"0818707001";"08";"187";"07";"001";"570";"DSRR"
"0818707002";"08";"187";"07";"002";"710";"DSRR"
"0818707003";"08";"187";"07";"003";"685";"DSRR"
"0818707004";"08";"187";"07";"004";"655";"DSRR"
"0818707005";"08";"187";"07";"005";"710";"DSRR"
"0818707006";"08";"187";"07";"006";"470";"DSRR"
"0818707007";"08";"187";"07";"007";"950";"DSRR"
"0818707008";"08";"187";"07";"008";"765";"DSRR"
"0818801001";"08";"188";"01";"001";"145";NA
"0818901001";"08";"189";"01";"001";"165";NA
"0819001001";"08";"190";"01";"001";"315";NA
"0819101001";"08";"191";"01";"001";"670";"DSLL"
"0819101002";"08";"191";"01";"002";"665";NA
"0819101003";"08";"191";"01";"003";"1205";"DSLL"
"0819101004";"08";"191";"01";"004";"1315";"DSLL"
"0819101005";"08";"191";"01";"005";"1385";"DSLL"
"0819101006";"08";"191";"01";"006";"880";"DSLL"
"0819101007";"08";"191";"01";"007";"85";NA
"0819102001";"08";"191";"02";"001";"630";"DSLL"
"0819201001";"08";"192";"01";"001";"1435";NA
"0819201002";"08";"192";"01";"002";"2495";NA
"0819201003";"08";"192";"01";"003";"2170";NA
"0819201004";"08";"192";"01";"004";"985";NA
"0819301001";"08";"193";"01";"001";"1305";NA
"0819401001";"08";"194";"01";"001";"1285";"DBSS"
"0819401002";"08";"194";"01";"002";"1840";"DBSS"
"0819401003";"08";"194";"01";"003";"1975";"DBSS"
"0819401004";"08";"194";"01";"004";"1870";"DBSS"
"0819401005";"08";"194";"01";"005";"2275";"DBSS"
"0819401006";"08";"194";"01";"006";"1585";"DBSS"
"0819402001";"08";"194";"02";"001";"1425";"DBSS"
"0819402002";"08";"194";"02";"002";"2170";"DBSS"
"0819402003";"08";"194";"02";"003";"1205";"DBSS"
"0819402004";"08";"194";"02";"004";"1810";"DBSS"
"0819402005";"08";"194";"02";"005";"2960";"DBSS"
"0819403001";"08";"194";"03";"001";"390";"DBSS"
"0819404001";"08";"194";"04";"001";"375";"DBSS"
"0819405001";"08";"194";"05";"001";"2030";"DBSS"
"0819405002";"08";"194";"05";"002";"2315";"DBSS"
"0819405003";"08";"194";"05";"003";"1220";"DBSS"
"0819405004";"08";"194";"05";"004";"1525";"DBSS"
"0819406001";"08";"194";"06";"001";"390";"DBSS"
"0819406002";"08";"194";"06";"002";"745";"DBSS"
"0819406003";"08";"194";"06";"003";"465";"DBSS"
"0819406004";"08";"194";"06";"004";"815";"DBSS"
"0819406005";"08";"194";"06";"005";"1135";"DBSS"
"0819406006";"08";"194";"06";"006";"1195";"DBSS"
"0819406007";"08";"194";"06";"007";"1200";"DBSS"
"0819501001";"08";"195";"01";"001";"95";NA
"0819601001";"08";"196";"01";"001";"1845";NA
"0819601002";"08";"196";"01";"002";"2085";NA
"0819601003";"08";"196";"01";"003";"2410";NA
"0819601004";"08";"196";"01";"004";"1140";NA
"0819601005";"08";"196";"01";"005";"2275";NA
"0819601006";"08";"196";"01";"006";"1970";NA
"0819601007";"08";"196";"01";"007";"1665";NA
"0819601008";"08";"196";"01";"008";"1725";NA
"0819601009";"08";"196";"01";"009";"2535";NA
"0819601010";"08";"196";"01";"010";"1855";NA
"0819601011";"08";"196";"01";"011";"1960";NA
"0819601012";"08";"196";"01";"012";"1615";NA
"0819601013";"08";"196";"01";"013";"1365";NA
"0819601014";"08";"196";"01";"014";"2400";NA
"0819701001";"08";"197";"01";"001";"2005";NA
"0819701002";"08";"197";"01";"002";"2285";NA
"0819701003";"08";"197";"01";"003";"1845";NA
"0819702001";"08";"197";"02";"001";"1415";NA
"0819702002";"08";"197";"02";"002";"1455";NA
"0819702003";"08";"197";"02";"003";"1325";NA
"0819801001";"08";"198";"01";"001";"3210";NA
"0819801002";"08";"198";"01";"002";"1390";NA
"0819801003";"08";"198";"01";"003";"995";NA
"0819901001";"08";"199";"01";"001";"910";NA
"0820001001";"08";"200";"01";"001";"865";NA
"0820001002";"08";"200";"01";"002";"1575";NA
"0820001003";"08";"200";"01";"003";"925";NA
"0820001004";"08";"200";"01";"004";"2035";NA
"0820001005";"08";"200";"01";"005";"1205";NA
"0820001006";"08";"200";"01";"006";"1000";NA
"0820001007";"08";"200";"01";"007";"790";NA
"0820002001";"08";"200";"02";"001";"2470";NA
"0820002002";"08";"200";"02";"002";"2475";NA
"0820002003";"08";"200";"02";"003";"1695";NA
"0820002004";"08";"200";"02";"004";"875";NA
"0820002005";"08";"200";"02";"005";"1455";NA
"0820002006";"08";"200";"02";"006";"1380";NA
"0820002007";"08";"200";"02";"007";"1280";NA
"0820002008";"08";"200";"02";"008";"1620";NA
"0820002009";"08";"200";"02";"009";"1150";NA
"0820002010";"08";"200";"02";"010";"2475";NA
"0820002011";"08";"200";"02";"011";"1800";NA
"0820002012";"08";"200";"02";"012";"3290";NA
"0820002013";"08";"200";"02";"013";"1450";NA
"0820002014";"08";"200";"02";"014";"1825";NA
"0820002015";"08";"200";"02";"015";"1615";NA
"0820002016";"08";"200";"02";"016";"1500";NA
"0820002017";"08";"200";"02";"017";"1800";NA
"0820002018";"08";"200";"02";"018";"1825";NA
"0820002019";"08";"200";"02";"019";"970";NA
"0820003001";"08";"200";"03";"001";"1835";NA
"0820003002";"08";"200";"03";"002";"1800";NA
"0820003003";"08";"200";"03";"003";"1715";NA
"0820003004";"08";"200";"03";"004";"1380";NA
"0820003005";"08";"200";"03";"005";"2575";NA
"0820003006";"08";"200";"03";"006";"1225";NA
"0820003007";"08";"200";"03";"007";"2180";NA
"0820003008";"08";"200";"03";"008";"855";NA
"0820003009";"08";"200";"03";"009";"815";NA
"0820004001";"08";"200";"04";"001";"2040";NA
"0820004002";"08";"200";"04";"002";"2335";NA
"0820004003";"08";"200";"04";"003";"1335";NA
"0820004004";"08";"200";"04";"004";"1190";NA
"0820004005";"08";"200";"04";"005";"2040";NA
"0820004006";"08";"200";"04";"006";"2175";NA
"0820004007";"08";"200";"04";"007";"2505";NA
"0820004008";"08";"200";"04";"008";"2135";NA
"0820004009";"08";"200";"04";"009";"1330";NA
"0820005001";"08";"200";"05";"001";"1690";NA
"0820005002";"08";"200";"05";"002";"915";NA
"0820005003";"08";"200";"05";"003";"375";NA
"0820005004";"08";"200";"05";"004";"825";NA
"0820006001";"08";"200";"06";"001";"2315";NA
"0820006002";"08";"200";"06";"002";"1725";NA
"0820006003";"08";"200";"06";"003";"850";NA
"0820101001";"08";"201";"01";"001";"500";NA
"0820201001";"08";"202";"01";"001";"1725";NA
"0820201002";"08";"202";"01";"002";"2375";NA
"0820201003";"08";"202";"01";"003";"2730";NA
"0820201004";"08";"202";"01";"004";"1470";NA
"0820201005";"08";"202";"01";"005";"2525";NA
"0820201006";"08";"202";"01";"006";"1615";NA
"0820201007";"08";"202";"01";"007";"1700";NA
"0820201008";"08";"202";"01";"008";"1130";NA
"0820202001";"08";"202";"02";"001";"1690";NA
"0820301001";"08";"203";"01";"001";"1715";NA
"0820301002";"08";"203";"01";"002";"1615";NA
"0820401001";"08";"204";"01";"001";"1915";"DGVC"
"0820401002";"08";"204";"01";"002";"1985";"DGVC"
"0820501001";"08";"205";"01";"001";"2055";NA
"0820501002";"08";"205";"01";"002";"1715";NA
"0820501003";"08";"205";"01";"003";"2460";NA
"0820501004";"08";"205";"01";"004";"2150";NA
"0820501005";"08";"205";"01";"005";"3500";NA
"0820501006";"08";"205";"01";"006";"2275";NA
"0820501007";"08";"205";"01";"007";"3255";NA
"0820501008";"08";"205";"01";"008";"2465";NA
"0820501009";"08";"205";"01";"009";"1640";NA
"0820501010";"08";"205";"01";"010";"1675";NA
"0820501011";"08";"205";"01";"011";"2105";NA
"0820501012";"08";"205";"01";"012";"2545";NA
"0820501013";"08";"205";"01";"013";"3100";NA
"0820501014";"08";"205";"01";"014";"2385";NA
"0820501015";"08";"205";"01";"015";"2495";NA
"0820501016";"08";"205";"01";"016";"2625";NA
"0820502001";"08";"205";"02";"001";"2070";NA
"0820502002";"08";"205";"02";"002";"1875";NA
"0820502003";"08";"205";"02";"003";"2035";NA
"0820502004";"08";"205";"02";"004";"1795";NA
"0820502005";"08";"205";"02";"005";"1165";NA
"0820502006";"08";"205";"02";"006";"3215";NA
"0820502007";"08";"205";"02";"007";"1515";NA
"0820502008";"08";"205";"02";"008";"2540";NA
"0820502009";"08";"205";"02";"009";"1955";NA
"0820502010";"08";"205";"02";"010";"2170";NA
"0820503001";"08";"205";"03";"001";"1240";NA
"0820503002";"08";"205";"03";"002";"1865";NA
"0820503003";"08";"205";"03";"003";"1415";NA
"0820503004";"08";"205";"03";"004";"2475";NA
"0820504001";"08";"205";"04";"001";"905";NA
"0820504002";"08";"205";"04";"002";"885";NA
"0820504003";"08";"205";"04";"003";"1615";NA
"0820505001";"08";"205";"05";"001";"5825";NA
"0820505002";"08";"205";"05";"002";"2135";NA
"0820505003";"08";"205";"05";"003";"1965";NA
"0820505004";"08";"205";"05";"004";"2305";NA
"0820505005";"08";"205";"05";"005";"1875";NA
"0820506001";"08";"205";"06";"001";"1000";NA
"0820601001";"08";"206";"01";"001";"980";NA
"0820701001";"08";"207";"01";"001";"2540";NA
"0820801001";"08";"208";"01";"001";"2285";"DMRT"
"0820801002";"08";"208";"01";"002";"1845";"DMRT"
"0820801003";"08";"208";"01";"003";"1115";"DMRT"
"0820801004";"08";"208";"01";"004";"630";NA
"0820901001";"08";"209";"01";"001";"2090";NA
"0820901002";"08";"209";"01";"002";"1735";NA
"0820901003";"08";"209";"01";"003";"2295";NA
"0820901004";"08";"209";"01";"004";"2035";NA
"0821001001";"08";"210";"01";"001";"1185";NA
"0821001002";"08";"210";"01";"002";"1730";NA
"0821002001";"08";"210";"02";"001";"1625";NA
"0821002002";"08";"210";"02";"002";"1415";NA
"0821101001";"08";"211";"01";"001";"1585";"DSFL"
"0821101002";"08";"211";"01";"002";"1205";"DSFL"
"0821101003";"08";"211";"01";"003";"1130";"DSFL"
"0821101004";"08";"211";"01";"004";"2150";"DSFL"
"0821102001";"08";"211";"02";"001";"1910";NA
"0821102002";"08";"211";"02";"002";"700";NA
"0821102003";"08";"211";"02";"003";"1650";"DSFL"
"0821102004";"08";"211";"02";"004";"620";"DSFL"
"0821102005";"08";"211";"02";"005";"970";NA
"0821102006";"08";"211";"02";"006";"1595";"DSFL"
"0821102007";"08";"211";"02";"007";"950";"DSFL"
"0821102008";"08";"211";"02";"008";"2165";"DSFL"
"0821103001";"08";"211";"03";"001";"1600";"DSFL"
"0821103002";"08";"211";"03";"002";"1225";"DSFL"
"0821103003";"08";"211";"03";"003";"1620";"DSFL"
"0821103004";"08";"211";"03";"004";"1815";"DSFL"
"0821103005";"08";"211";"03";"005";"2080";"DSFL"
"0821104001";"08";"211";"04";"001";"865";NA
"0821104002";"08";"211";"04";"002";"875";NA
"0821104003";"08";"211";"04";"003";"1160";"DSFL"
"0821104004";"08";"211";"04";"004";"1245";NA
"0821104005";"08";"211";"04";"005";"765";NA
"0821105001";"08";"211";"05";"001";"1080";"DSFL"
"0821105002";"08";"211";"05";"002";"810";"DSFL"
"0821106001";"08";"211";"06";"001";"2080";NA
"0821106002";"08";"211";"06";"002";"635";NA
"0821106003";"08";"211";"06";"003";"520";NA
"0821106004";"08";"211";"06";"004";"1380";"DSFL"
"0821107001";"08";"211";"07";"001";"2395";"DSFL"
"0821107002";"08";"211";"07";"002";"2915";"DSFL"
"0821107003";"08";"211";"07";"003";"1380";"DSFL"
"0821201001";"08";"212";"01";"001";"665";NA
"0821301001";"08";"213";"01";"001";"2730";NA
"0821301002";"08";"213";"01";"002";"2350";NA
"0821301003";"08";"213";"01";"003";"2100";NA
"0821301004";"08";"213";"01";"004";"1030";NA
"0821401001";"08";"214";"01";"001";"1160";"DMAT"
"0821401002";"08";"214";"01";"002";"910";"DMAT"
"0821401003";"08";"214";"01";"003";"1880";"DMAT"
"0821401004";"08";"214";"01";"004";"1705";"DMAT"
"0821402001";"08";"214";"02";"001";"2020";"DMAT"
"0821402002";"08";"214";"02";"002";"1100";"DMAT"
"0821501001";"08";"215";"01";"001";"1210";"DMAN"
"0821501002";"08";"215";"01";"002";"1250";"DMAN"
"0821501003";"08";"215";"01";"003";"1130";"DMAN"
"0821601001";"08";"216";"01";"001";"25";NA
"0821701001";"08";"217";"01";"001";"1075";NA
"0821701002";"08";"217";"01";"002";"1125";NA
"0821701003";"08";"217";"01";"003";"1910";NA
"0821701004";"08";"217";"01";"004";"2470";NA
"0821701005";"08";"217";"01";"005";"1830";NA
"0821701006";"08";"217";"01";"006";"1250";NA
"0821701007";"08";"217";"01";"007";"1390";NA
"0821701008";"08";"217";"01";"008";"1785";NA
"0821701009";"08";"217";"01";"009";"1525";NA
"0821701010";"08";"217";"01";"010";"1780";NA
"0821702002";"08";"217";"02";"002";"1840";NA
"0821702003";"08";"217";"02";"003";"1040";NA
"0821702004";"08";"217";"02";"004";"1895";NA
"0821703001";"08";"217";"03";"001";"1360";NA
"0821703002";"08";"217";"03";"002";"1385";NA
"0821703003";"08";"217";"03";"003";"855";NA
"0821703004";"08";"217";"03";"004";"1505";NA
"0821703005";"08";"217";"03";"005";"1235";NA
"0821704001";"08";"217";"04";"001";"2370";NA
"0821705001";"08";"217";"05";"001";"2060";NA
"0821705002";"08";"217";"05";"002";"965";NA
"0821801001";"08";"218";"01";"001";"2100";"DMAS"
"0821801002";"08";"218";"01";"002";"2095";"DMAS"
